ÐÐ,ÕóÈÝ,³É¼¨,ÊÇ·ñ±ß,±£»¤º®Òâ,±£»¤»ðÑæ,±£»¤´óC,±£»¤Ð¡C,±£»¤¶Ôµ¥,±£»¤¾Û¹Ö,±£»¤ÕæÈº,±£»¤Àà»ú,±£»¤ÀàÐÇ,±£»¤¾­Ñé¸¨,±£»¤ÀàºË,º®Òâ,»ðÑæ,Ó²Ç°ÅÅ,Ç°ÅÅ,¹«Ê½Õó,´óC,Ð¡C,¶Ôµ¥,¾Û¹Ö,ÕæÈº,Àà»ú,ÀàÐÇ,¾­Ñé¸¨,Ñø×ì,ÀàºË,ÓÐÎÞ¾Ñ,ÓÐÎÞÂó,ÓÐÎÞ¼á,ÓÐÎÞÀ×,ÓÐÎÞº®,ÓÐÎÞ×ì,ÓÐÎÞË«,ÓÐÎÞÐ¡,ÓÐÎÞÑô,ÓÐÎÞÅç,ÓÐÎÞ÷È,ÓÐÎÞµ¨,ÓÐÎÞ´¨,ÓÐÎÞÎÑ,ÓÐÎÞÈý,ÓÐÎÞ²ø,ÓÐÎÞ»ð,ÓÐÎÞ¸ß,ÓÐÎÞº£,ÓÐÎÞµÆ,ÓÐÎÞÏÉ,ÓÐÎÞÒ¶,ÓÐÎÞÁÑ,ÓÐÎÞÐÇ,ÓÐÎÞ´Å,ÓÐÎÞ¾í,ÓÐÎÞÓñ,ÓÐÎÞËâ,ÓÐÎÞÉ¡,ÓÐÎÞ½ð,ÓÐÎÞ¹Ï,ÓÐÎÞ»ú,ÓÐÎÞÔø,ÓÐÎÞÃ¨,ÓÐÎÞ±ù,ÓÐÎÞÎü,ÓÐÎÞ´Ì,ÓÐÎÞ±¬,ÓÐÎÞÆ®,ÓÐÎÞ·´,ÓÐÎÞÈô,ÓÐÎÞÄÌ,ÓÐÎÞÓÄ,ÓÐÎÞÄæ,ÓÐÎÞÌÙ
2,»ú·´Ð¡×ìÓñ,121809,0,0,0,1,2,1,1,1,3,0,0,0,0,0,1,1,1,1,2,1,1,1,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,º£¾íËâ¾Ñ¸ß,65402,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ÐÇ½ðº£ÎüÑô,63573,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,ÎÑ½ðÌÙ²ø´Å,14112,1,0,0,0,1,1,1,2,0,2,0,0,0,0,0,1,1,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,ÎÑ´¨µÆ´Å¾í,62570,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Ã¨½ðÄæÔø¾í,64181,0,0,0,1,0,0,1,1,0,1,2,0,0,0,1,1,0,1,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3,ÁÑÃ¨½ðÄæÄÌ,64315,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4,¹Ï´Å×ìÎÑ÷È,73108,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Æ®À×µÆ÷È·´,79672,1,0,0,1,1,0,1,2,0,0,0,1,0,0,0,1,0,1,2,0,1,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,ÅçÐÇÓñÈôµÆ,107894,1,0,0,1,2,1,1,2,0,0,0,0,0,0,0,1,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,·´·´µÆÑôÒ¶,90892,0,0,0,1,2,1,0,3,2,1,0,0,0,0,0,1,1,1,2,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,µ¨´¨µ¨ÐÇ¼á,95275,0,1,0,0,3,0,1,0,2,1,0,1,1,0,1,1,0,0,3,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Ë«µÆÐÇÐ¡Äæ,82520,0,0,0,0,3,0,1,1,1,1,0,0,0,0,0,1,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,Æ®É¡¾Ñº£Ð¡,81577,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,»ú´Å½ðÉ¡Îü,17446,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Æ®À×ÏÉ»úÂó,111936,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,2,1,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3,¹ÏÐ¡½ðÂóÅç,74230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,ÁÑÒ¶ÅçÂóË«,49726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,»úÎüÈô÷È½ð,79233,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,º£±ùµ¨ÁÑÆ®,92882,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,·´ÅçÓñÀ×ÎÑ,88238,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,1,1,2,2,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,Èý¾í²øÌÙ±¬,139640,0,0,0,0,2,1,1,2,0,1,1,1,0,0,1,1,1,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,Æ®·´µÆÎÑ¼á,128737,0,0,0,0,3,0,0,3,1,0,0,1,0,0,1,1,0,0,3,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5,¹Ï´¨Ë«ÓñÉ¡,60725,1,1,0,1,1,1,2,2,1,0,0,0,1,0,0,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,¹Ï·´Ë«Ð¡´Å,88903,1,0,0,1,3,0,0,3,2,1,0,0,0,0,0,1,0,1,3,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,¾íÆ®Ò¶²øµÆ,101938,0,0,0,0,2,1,1,1,0,0,0,2,0,0,0,1,1,0,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,Ã¨»úÓñÀ×µ¨,85032,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4,Æ®´ÅÅçÐ¡ÄÌ,73888,0,0,0,1,3,0,0,3,0,0,0,1,0,0,0,1,0,1,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,»ú±ùÀ×ÄæÄæ,91942,1,1,0,2,0,0,3,1,1,0,0,0,1,0,0,1,0,2,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
1,Ã¨÷È¼áÈô±¬,86409,1,0,0,0,1,0,1,2,0,0,1,0,0,0,2,1,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2,ÅçÒ¶º®¸ßÁÑ,90891,0,1,0,1,1,1,2,1,0,0,0,0,1,0,1,1,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Èý±ùÉ¡ÓñËâ,89757,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,1,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,¾íº£´ÌÐÇÈý,72438,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,ÎÑ¾íÎüÐÇ¿Õ,71641,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,Ë«÷È´Å½ð¸ß,122496,1,0,0,0,1,0,2,1,1,1,0,0,0,0,1,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ÅçÐÇ²ø¾íµ¨,112301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Ð¡Æ®Åç¼á±¬,110920,0,0,0,1,2,0,0,3,1,0,0,1,0,0,2,1,0,1,2,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,ÁÑ½ðÔø¹Ï¸ß,90962,0,0,0,2,1,0,1,2,1,1,1,0,0,0,2,1,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,¹Ïº£Ã¨ÐÇÔø,111624,1,0,0,2,1,1,0,2,0,3,2,0,0,0,1,1,1,2,1,1,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,ÐÇº®ÌÙµ¨×ì,77886,1,1,0,0,3,1,1,1,0,1,0,0,1,0,1,1,1,0,3,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,ÐÇË«ÎÑ»ú´¨,92202,0,1,0,1,3,0,1,2,1,0,0,0,1,0,0,1,0,1,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,·´À×ÎÑÒ¶±¬,77222,0,0,0,1,2,0,0,4,1,0,0,0,0,0,1,1,0,1,2,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4,¹Ï¹Ï²ø÷ÈÈô,69839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,µ¨Ë«´¨É¡À×,68530,1,1,0,0,2,0,1,1,2,0,0,1,1,0,0,1,0,1,2,0,1,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ÈýÎÑÀ×»úÏÉ,76201,1,0,0,2,2,0,0,2,0,0,1,0,0,0,1,1,0,2,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ÎÑ·´Ã¨ÈýÌÙ,76511,0,0,0,0,3,0,0,3,1,2,2,0,0,0,0,1,0,0,3,0,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3,Åç±ùº£¸ß¸ß,84554,0,1,0,1,0,1,3,1,0,0,0,0,1,0,2,1,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,ÅçÒ¶·´µÆÓñ,70883,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,º£Ë«¼áÄæÓñ,64288,1,0,0,0,1,2,2,1,1,0,0,0,0,0,1,1,1,0,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,µ¨º£Ë«ÌÙËâ,110389,1,0,0,0,2,1,0,2,2,1,0,1,0,0,0,1,1,0,2,1,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,»úµ¨Èýº®Ò¶,123793,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Ã¨ÑôÈôÉ¡±ù,73794,0,0,0,1,1,1,0,2,0,0,1,0,1,0,0,1,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4,º£ÐÇÐ¡·´Åç,98020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,Ð¡´¨µ¨¾íÉ¡,84637,1,1,0,0,3,0,1,0,2,0,0,1,1,0,0,1,0,0,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Æ®¹Ï÷ÈËâ´Ì,52327,1,0,0,1,1,0,1,2,0,0,0,1,0,0,1,1,0,1,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,Ë«½ð´Å¹ÏÎÑ,117131,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,º£¹Ï¾íÁÑ´Å,77324,0,0,0,1,2,1,0,1,0,2,0,1,0,0,0,1,1,1,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Ð¡ÎüÌÙÆ®Îü,115183,0,0,0,0,2,0,0,2,1,1,2,1,0,0,0,1,0,0,2,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1
5,º£½ðÏÉÑôÎÑ,57790,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ÅçÈý´¨ÏÉ½ð,29025,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Èý·´ËâÄæ¹Ï,64077,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,1,0,1,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,Åç²øÒ¶¼á±ù,67391,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,Åç´¨Åç×ì¾Ñ,32973,0,1,0,2,0,0,1,2,0,0,0,0,1,0,1,1,0,2,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,µ¨Ã¨±ùÉ¡¹Ï,79298,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,Æ®À×Ò¶»úÑô,92509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,Èýµ¨Ôø½ðº®,95221,0,0,0,1,2,0,0,1,1,1,2,1,1,0,1,1,0,1,3,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,ÁÑÀ×²øº®²ø,92554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Èý±ù´Ì²øÀ×,109154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5,À×Ò¶Ë«×ì¸ß,73861,1,0,0,1,1,0,1,2,1,0,0,0,0,0,2,1,0,1,1,0,1,2,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Ë«¾í±¬»úË«,80660,1,0,0,0,2,0,0,2,1,0,0,1,0,0,1,1,0,1,3,0,0,3,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,»ú½ð±ù±ù÷È,109709,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
3,Ë«ÁÑ±ùÐ¡´Å,85464,0,1,0,0,3,0,1,1,2,1,0,0,1,0,0,1,0,0,3,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,·´´ÅÃ¨´¨»ð,37295,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,ÈýµÆ×ì¾Ñ¼á,30884,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,À×¾ÑË«Èý¼á,126676,1,0,0,1,2,0,0,2,1,0,1,0,0,0,1,1,0,1,2,0,0,2,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,¾í´Å¹ÏÐ¡·´,96787,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,Ë«»ð²ø´¨Äæ,71212,0,1,1,0,1,1,3,2,1,0,0,0,1,1,0,1,1,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
